measurement_interval,initial_history_months,section,scope,evaluation_scope,n_full_features,n_without_lithology,mae_full_features,mae_without_lithology,mae_abs_diff,mae_rel_diff,rmse_full_features,rmse_without_lithology,rmse_abs_diff,rmse_rel_diff,mean_signed_error_full_features,mean_signed_error_without_lithology,mean_signed_error_abs_diff,mean_signed_error_rel_diff,coverage_90_full_features,coverage_90_without_lithology,coverage_90_abs_diff,mean_width_90_full_features,mean_width_90_without_lithology,mean_width_90_abs_diff
6,36,S4,endpoint,shared_period,13,13,1.2793846662708843,1.2704807501270543,-0.008903916143830015,-0.006959530138643062,1.573443410470534,1.562178026637811,-0.01126538383272302,-0.007159700665277906,0.9358714634898638,0.9268805995175592,-0.008990863972304641,-0.009606943178690071,,,,,,
6,36,S5,monthly,full_period,138,138,0.5157054563618365,0.515012116048792,-0.000693340313044466,-0.0013444502176412786,0.695171960456939,0.6946623687344581,-0.0005095917224808844,-0.000733044126443086,0.002099306784776583,3.1490287728395416e-05,-0.002067816497048188,-0.984999673246068,0.9130434782608695,0.9130434782608695,0.0,2.6259118142411007,2.6230659827021516,-0.0028458315389490174
6,36,S5,endpoint,full_period,23,23,2.653921768925787,2.6508475857076808,-0.0030741832181062634,-0.0011583548746994842,3.5353909445821605,3.535516943386187,0.00012599880402630603,3.563928459436543e-05,0.012595840708659567,0.00018894172637031457,-0.012406898982289253,-0.9849996732460725,,,,,,
6,36,S5,monthly,shared_period,78,78,0.4656051493138816,0.4658470872361269,0.00024193792224530553,0.0005196203749074224,0.5614756641643462,0.5614490450054418,-2.6619158904450657e-05,-4.7409283435406594e-05,0.06125178626223384,0.06013330817410408,-0.0011184780881297596,-0.018260334210357262,1.0,1.0,0.0,2.756422259476215,2.7548078712226367,-0.0016143882535781806
6,36,S5,endpoint,shared_period,13,13,2.4832598159730646,2.4855594117472246,0.002299595774160057,0.0009260391358843622,3.0572009335964823,3.0586602368731426,0.0014593032766603287,0.00047733312541665637,0.3675107175734032,0.36079984904462453,-0.0067108685287786685,-0.018260334210357557,,,,,,
6,36,S6,monthly,full_period,138,138,0.44821958083403385,0.44506756368031897,-0.003152017153714881,-0.007032305790500496,0.6526666230707141,0.6509070137131013,-0.001759609357612768,-0.0026960308608000023,-0.045815846996069026,-0.045275822704774434,0.0005400242912945927,0.011786845091850566,0.8985507246376812,0.8985507246376812,0.0,1.516462080664065,1.5146487703048421,-0.0018133103592228306
6,36,S6,endpoint,full_period,23,23,2.0176819473552117,2.015607168416699,-0.0020747789385127113,-0.001028298310956463,2.5151565712591695,2.513364869556363,-0.001791701702806403,-0.0007123618955894339,-0.27489508197641416,-0.27165493622864684,0.00324014574776732,0.011786845091849707,,,,,,
6,36,S6,monthly,shared_period,78,78,0.5266180656978174,0.5231778908498961,-0.0034401748479213623,-0.006532580387956903,0.7518593392391573,0.7509261166894298,-0.0009332225497274971,-0.0012412196018897232,0.05424935866222751,0.055403145924867725,0.0011537872626402115,0.02126821940557917,0.9487179487179487,0.9487179487179487,0.0,1.8356060617028338,1.834435571760415,-0.001170489942418751
6,36,S6,endpoint,shared_period,13,13,2.5180143470301677,2.5118033669577846,-0.006210980072383077,-0.0024666182222942926,2.9327660257623562,2.92885390790822,-0.0039121178541363655,-0.0013339345245311318,0.32549615197336507,0.33241887554920646,0.006922723575841394,0.021268219405579554,,,,,,
6,36,POOLED,monthly,full_period,828,828,0.32471005157401367,0.3236748514430967,-0.0010352001309169578,-0.0031880754103511227,0.4742095575346258,0.47350044112081496,-0.0007091164138108286,-0.0014953650818373698,0.026191559150597343,0.02549364502532706,-0.0006979141252702846,-0.026646528419991655,0.9359903381642513,0.9359903381642513,0.0,1.759174592677907,1.7563785340015112,-0.002796058676395763
6,36,POOLED,endpoint,full_period,138,138,1.4683667556543722,1.4663547540491901,-0.002012001605182112,-0.0013702309708622292,2.0606081534346545,2.0585517630279644,-0.002056390406690145,-0.0009979531543940175,0.157149354903584,0.1529618701519623,-0.004187484751621701,-0.02664652841999162,,,,,,
6,36,POOLED,monthly,shared_period,468,468,0.3331889084581252,0.33226231790093913,-0.00092659055718608,-0.0027809765981526746,0.4723261641206381,0.47190538365799667,-0.00042078046264143465,-0.0008908684180662115,0.05201614829612071,0.05170937523724914,-0.0003067730588715706,-0.005897650420503151,0.9700854700854701,0.9700854700854701,0.0,1.8611886132761657,1.858580477180345,-0.002608136095820779
6,36,POOLED,endpoint,shared_period,78,78,1.5264883279049157,1.5247783856368045,-0.0017099422681112753,-0.0011201803753443352,2.0183498454157207,2.016401395027643,-0.0019484503880775605,-0.0009653680170972724,0.3120968897767242,0.3102562514234949,-0.0018406383532292847,-0.005897650420502708,,,,,,
